AccusedId,Qid,year,latitude,longitude
A/EGD/1000,Q652035,1628,55.06666667,-3.616666667
A/EGD/1001,Q652035,1628,55.06666667,-3.616666667
A/EGD/1002,Q182923,1628,56.11944444,-3.935833333
A/EGD/1003,Q7242055,1628,55.9597,-2.961
A/EGD/1004,Q7242055,1628,55.9597,-2.961
A/EGD/1005,Q7242055,1628,55.9597,-2.961
A/EGD/1006,Q7242055,1628,55.9597,-2.961
A/EGD/1007,Q1018540,1628,55.9801,-3.17005
A/EGD/1008,Q7242055,1628,55.9597,-2.961
A/EGD/1009,Q7242055,1628,55.9597,-2.961
A/EGD/1010,Q7242055,1628,55.9597,-2.961
A/EGD/1011,Q7242055,1628,55.9597,-2.961
A/EGD/1012,Q7242055,1628,55.9597,-2.961
A/EGD/1015,Q7242055,1628,55.9597,-2.961
A/EGD/1017,Q7242055,1628,55.9597,-2.961
A/EGD/1018,Q1016911,1628,55.97527778,-3.610555556
A/EGD/1019,Q5330694,1628,55.879,-3.0485
A/EGD/1024,Q727520,1628,55.86666667,-3.066666667
A/EGD/1025,Q727520,1628,55.86666667,-3.066666667
A/EGD/1028,Q7242055,1628,55.9597,-2.961
A/EGD/1031,Q1018540,1628,55.9801,-3.17005
A/EGD/1036,Q727520,1628,55.86666667,-3.066666667
A/EGD/1037,Q9372201,1628,53.117,-1.369
A/EGD/1039,Q1020220,1628,57.8118,-4.0567
A/EGD/1040,Q1016287,1628,57.8311,-4.17026
A/EGD/1041,Q1020220,1628,57.8118,-4.0567
A/EGD/1042,Q1020220,1628,57.8118,-4.0567
A/EGD/1043,Q34779,1628,55.94861111,-4.547222222
A/EGD/1044,Q1714424,1628,55.5667,-2.4667
A/EGD/1045,Q1714424,1628,55.5667,-2.4667
A/EGD/1046,Q37718,1628,55.93333333,-3.05
A/EGD/1048,Q1018540,1628,55.9801,-3.17005
A/EGD/1053,Q1010108,1628,55.633,-2.667
A/EGD/1055,Q1009902,1628,55.91,-2.89098
A/EGD/1058,Q1002133,1628,55.99833333,-2.522777778
A/EGD/1059,Q1002133,1628,55.99833333,-2.522777778
A/EGD/1061,Q489551,1628,54.8646,-4.08328
A/EGD/1063,Q1020260,1629,55.86944444,-2.090555556
A/EGD/1071,Q1011507,1629,55.65,-3.18
A/EGD/1072,Q1011507,1629,55.65,-3.18
A/EGD/1073,Q34779,1629,55.94861111,-4.547222222
A/EGD/1076,Q6548286,1629,55.512,-2.595
A/EGD/1079,Q34779,1629,55.94861111,-4.547222222
A/EGD/1080,Q34779,1629,55.94861111,-4.547222222
A/EGD/1082,Q758623,1624,56.2932,-3.70614
A/EGD/1083,Q1002124,1629,55.6749,-3.77702
A/EGD/1085,Q217831,1629,55.95,-4.766666667
A/EGD/1087,Q1002124,1629,55.6749,-3.77702
A/EGD/1088,Q1002124,1629,55.6749,-3.77702
A/EGD/1089,Q1002124,1629,55.6749,-3.77702
A/EGD/1090,Q1002124,1629,55.6749,-3.77702
A/EGD/1091,Q1002124,1629,55.6749,-3.77702
A/EGD/1094,Q1002124,1629,55.6749,-3.77702
A/EGD/1095,Q1002124,1629,55.6749,-3.77702
A/EGD/1096,Q1002124,1629,55.6749,-3.77702
A/EGD/1097,Q1002124,1629,55.6749,-3.77702
A/EGD/1098,Q1002124,1629,55.6749,-3.77702
A/EGD/1099,Q1002124,1629,55.6749,-3.77702
A/EGD/110,Q7242055,1590,55.9597,-2.961
A/EGD/1100,Q1002124,1629,55.6749,-3.77702
A/EGD/1102,Q1002124,1629,55.6749,-3.77702
A/EGD/1103,Q727520,1629,55.86666667,-3.066666667
A/EGD/1104,Q727520,1629,55.86666667,-3.066666667
A/EGD/1107,Q1714424,1629,55.5667,-2.4667
A/EGD/1108,Q1714424,1629,55.5667,-2.4667
A/EGD/1109,Q1002124,1629,55.6749,-3.77702
A/EGD/1115,Q7242055,1629,55.9597,-2.961
A/EGD/1116,Q1011428,1629,55.826,-3.22
A/EGD/1117,Q1011428,1629,55.826,-3.22
A/EGD/1118,Q1011428,1629,55.826,-3.22
A/EGD/1120,Q1011149,1629,55.886672,-2.156753
A/EGD/1121,Q1020260,1629,55.86944444,-2.090555556
A/EGD/1123,Q1020260,1629,55.86944444,-2.090555556
A/EGD/1133,Q1017204,1629,55.7194,-2.74855
A/EGD/1137,Q1017204,1629,55.7194,-2.74855
A/EGD/1142,Q652035,1629,55.06666667,-3.616666667
A/EGD/1143,Q652035,1629,55.06666667,-3.616666667
A/EGD/1144,Q654216,1617,55.46388889,-4.627777778
A/EGD/1145,Q1011149,1629,55.886672,-2.156753
A/EGD/1148,Q1011428,1629,55.826,-3.22
A/EGD/1149,Q1011428,1629,55.826,-3.22
A/EGD/1155,Q652035,1629,55.06666667,-3.616666667
A/EGD/1157,Q1020260,1633,55.86944444,-2.090555556
A/EGD/1158,Q1020260,1633,55.86944444,-2.090555556
A/EGD/116,Q7607595,1594,58.9858,-3.20833
A/EGD/1162,Q1009846,1630,57.601,-1.914
A/EGD/1163,Q1009846,1630,57.601,-1.914
A/EGD/1164,Q654216,1630,55.46388889,-4.627777778
A/EGD/1165,Q654216,1630,55.46388889,-4.627777778
A/EGD/1166,Q652035,1630,55.06666667,-3.616666667
A/EGD/1167,Q3257725,1630,55.1281,-3.4413
A/EGD/1168,Q652035,1630,55.06666667,-3.616666667
A/EGD/1169,Q652035,1630,55.06666667,-3.616666667
A/EGD/1170,Q652035,1630,55.06666667,-3.616666667
A/EGD/1171,Q652035,1630,55.06666667,-3.616666667
A/EGD/1172,Q652035,1630,55.06666667,-3.616666667
A/EGD/1173,Q652035,1630,55.06666667,-3.616666667
A/EGD/1175,Q652035,1630,55.06666667,-3.616666667
A/EGD/1176,Q3995788,1630,56.05,-3.55
A/EGD/1187,Q691685,1630,56.11073056,-3.167369444
A/EGD/1193,Q727520,1630,55.86666667,-3.066666667
A/EGD/1205,Q652035,1630,55.06666667,-3.616666667
A/EGD/1206,Q652035,1630,55.06666667,-3.616666667
A/EGD/1207,Q652035,1630,55.06666667,-3.616666667
A/EGD/1208,Q652035,1630,55.06666667,-3.616666667
A/EGD/1209,Q652035,1630,55.06666667,-3.616666667
A/EGD/121,Q1018540,1597,55.9801,-3.17005
A/EGD/1210,Q652035,1630,55.06666667,-3.616666667
A/EGD/1212,Q425611,1630,55.7784,-2.3426
A/EGD/1213,Q425611,1623,55.7784,-2.3426
A/EGD/1214,Q425611,1629,55.7784,-2.3426
A/EGD/1215,Q1011387,1630,54.81666667,-4.033333333
A/EGD/1216,Q1011387,1630,54.81666667,-4.033333333
A/EGD/1217,Q1011387,1630,54.81666667,-4.033333333
A/EGD/1218,Q1011387,1630,54.81666667,-4.033333333
A/EGD/1221,Q654216,1630,55.46388889,-4.627777778
A/EGD/1225,Q1020220,1630,57.8118,-4.0567
A/EGD/1226,Q1011252,1630,55.4617,-4.36151
A/EGD/1232,Q1016944,1630,57.5091,-1.7832
A/EGD/1584,Q4138314,1661,55.905,-3.13083
A/EGD/1587,Q4138314,1661,55.905,-3.13083
A/EGD/1588,Q4138314,1661,55.905,-3.13083
A/EGD/1590,Q4138314,1661,55.905,-3.13083
A/EGD/1591,Q1011336,1649,55.9447,-2.95417
A/EGD/1594,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1595,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1596,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1597,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1599,Q1016963,1649,55.9667,-2.88333
A/EGD/16,Q211950,1653,56.07138889,-3.461666667
A/EGD/1600,Q896424,1649,56.01681111,-3.608911111
A/EGD/1601,Q1011336,1649,55.9447,-2.95417
A/EGD/1602,Q1011336,1649,55.9447,-2.95417
A/EGD/1603,Q1011336,1649,55.9447,-2.95417
A/EGD/1604,Q5940145,1649,55.8544,-2.86735
A/EGD/1605,Q5940145,1649,55.8544,-2.86735
A/EGD/1606,Q5940145,1649,55.8544,-2.86735
A/EGD/1607,Q5940145,1649,55.8544,-2.86735
A/EGD/1609,Q727520,1649,55.86666667,-3.066666667
A/EGD/1610,Q727520,1649,55.86666667,-3.066666667
A/EGD/1611,Q5940145,1649,55.8544,-2.86735
A/EGD/1613,Q5173194,1649,55.9429,-3.28544
A/EGD/1614,Q5173194,1649,55.9429,-3.28544
A/EGD/1617,Q1009902,1649,55.91,-2.89098
A/EGD/1619,Q727520,1649,55.86666667,-3.066666667
A/EGD/162,Q1020260,1633,55.86944444,-2.090555556
A/EGD/1622,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1623,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1239,Q1016944,1630,57.5091,-1.7832
A/EGD/124,Q2020376,1597,55.8833,-3.11667
A/EGD/1240,Q1016944,1630,57.5091,-1.7832
A/EGD/1241,Q5468100,1630,56.8729,-2.41175
A/EGD/1250,Q1018540,1631,55.9801,-3.17005
A/EGD/1251,Q1018540,1632,55.9801,-3.17005
A/EGD/1252,Q1018540,1632,55.9801,-3.17005
A/EGD/1253,Q615693,1632,55.86666667,-4.366666667
A/EGD/1254,Q217831,1632,55.95,-4.766666667
A/EGD/1258,Q1020260,1633,55.86944444,-2.090555556
A/EGD/126,Q37718,1603,55.93333333,-3.05
A/EGD/1263,Q1020260,1633,55.86944444,-2.090555556
A/EGD/1268,Q652035,1642,55.06666667,-3.616666667
A/EGD/1269,Q12071228,1642,54.8637,-4.0307
A/EGD/1271,Q1140837,1643,57.3367,-3.53993
A/EGD/1281,Q1011368,1644,55.7006,-3.625
A/EGD/1282,Q1002124,1644,55.6749,-3.77702
A/EGD/1283,Q211950,1644,56.07138889,-3.461666667
A/EGD/1284,Q2424554,1644,56.0554,-3.6293
A/EGD/1288,Q1017196,1644,54.8675,-4.443888889
A/EGD/1289,Q1001935,1644,54.90138889,-5.035
A/EGD/1290,Q1017187,1644,54.878,-4.811
A/EGD/1291,Q1001935,1644,54.90138889,-5.035
A/EGD/1292,Q1017196,1644,54.8675,-4.443888889
A/EGD/1294,Q1011368,1644,55.7006,-3.625
A/EGD/1295,Q1011368,1644,55.7006,-3.625
A/EGD/1296,Q1011368,1644,55.7006,-3.625
A/EGD/1297,Q1011368,1644,55.7006,-3.625
A/EGD/1298,Q1002124,1644,55.6749,-3.77702
A/EGD/130,Q7242055,1607,55.9597,-2.961
A/EGD/1300,Q2020424,1649,56.048,-2.785
A/EGD/1309,Q1016963,1649,55.9667,-2.88333
A/EGD/1317,Q1020260,1649,55.86944444,-2.090555556
A/EGD/1319,Q1010381,1649,55.8021,-2.209
A/EGD/1321,Q1020260,1649,55.86944444,-2.090555556
A/EGD/1329,Q1011521,1649,56.05,-3.233333333
A/EGD/133,Q1016963,1608,55.9667,-2.88333
A/EGD/1330,Q1011521,1649,56.05,-3.233333333
A/EGD/1341,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1348,Q615693,1650,55.86666667,-4.366666667
A/EGD/1349,Q615693,1650,55.86666667,-4.366666667
A/EGD/1350,Q615693,1650,55.86666667,-4.366666667
A/EGD/1351,Q615693,1650,55.86666667,-4.366666667
A/EGD/1352,Q615693,1650,55.86666667,-4.366666667
A/EGD/1353,Q3307907,1660,56.1667,-3.55
A/EGD/1354,Q184579,1661,53.58333333,-2.433333333
A/EGD/1355,Q184579,1661,53.58333333,-2.433333333
A/EGD/1359,Q184579,1661,53.58333333,-2.433333333
A/EGD/136,Q1016963,1591,55.9667,-2.88333
A/EGD/1361,Q184579,1661,53.58333333,-2.433333333
A/EGD/1362,Q184579,1661,53.58333333,-2.433333333
A/EGD/1363,Q1002133,1661,55.99833333,-2.522777778
A/EGD/1364,Q1010347,1661,56.0371,-2.8265
A/EGD/1365,Q182923,1658,56.11944444,-3.935833333
A/EGD/1366,Q1009852,1661,55.9122,-2.94306
A/EGD/1367,Q1009852,1661,55.9122,-2.94306
A/EGD/1368,Q1002133,1661,55.99833333,-2.522777778
A/EGD/1369,Q1002133,1661,55.99833333,-2.522777778
A/EGD/137,Q654216,1609,55.46388889,-4.627777778
A/EGD/1370,Q1002133,1661,55.99833333,-2.522777778
A/EGD/1371,Q1002133,1661,55.99833333,-2.522777778
A/EGD/1372,Q1002133,1661,55.99833333,-2.522777778
A/EGD/1379,Q1009852,1661,55.9122,-2.94306
A/EGD/1380,Q1009852,1661,55.9122,-2.94306
A/EGD/1381,Q1009852,1661,55.9122,-2.94306
A/EGD/1383,Q1009852,1661,55.9122,-2.94306
A/EGD/1384,Q727520,1661,55.86666667,-3.066666667
A/EGD/1385,Q1010316,1661,55.6184,-3.05901
A/EGD/1389,Q996509,1661,56.64305556,-2.89
A/EGD/1390,Q1010381,1661,55.8021,-2.209
A/EGD/1391,Q1010381,1661,55.8021,-2.209
A/EGD/1392,Q1020260,1661,55.86944444,-2.090555556
A/EGD/1398,Q996509,1661,56.64305556,-2.89
A/EGD/1399,Q15059195,1661,56.695459,-2.858838
A/EGD/140,Q45848,1613,56.73,-2.655277778
A/EGD/1400,Q996509,1661,56.64305556,-2.89
A/EGD/1401,Q7321735,1662,56.3648,-3.36614
A/EGD/1402,Q1020950,1662,55.912,-4.8735
A/EGD/1403,Q2469984,1662,55.95,-4.82
A/EGD/1404,Q217831,1662,55.95,-4.766666667
A/EGD/1405,Q7321735,1662,56.3648,-3.36614
A/EGD/1406,Q7321735,1662,56.3648,-3.36614
A/EGD/1407,Q7321735,1662,56.3648,-3.36614
A/EGD/1409,Q3776682,1662,55.9573,-2.45043
A/EGD/1410,Q1010316,1662,55.6184,-3.05901
A/EGD/1413,Q5459749,1662,56.3895,-3.09518
A/EGD/1414,Q5459749,1662,56.3895,-3.09518
A/EGD/1418,Q1012047,1662,56.3194,-3.01155
A/EGD/1419,Q1012047,1662,56.3194,-3.01155
A/EGD/1420,Q781885,1662,56.2,-3.42
A/EGD/1421,Q3815260,1662,56.3667,-3
A/EGD/1422,Q3815260,1662,56.3667,-3
A/EGD/1423,Q1011428,1662,55.826,-3.22
A/EGD/1429,Q1012047,1662,56.3194,-3.01155
A/EGD/1430,Q1009891,1662,56.2277,-3.41449
A/EGD/1431,Q781885,1662,56.2,-3.42
A/EGD/1432,Q781885,1662,56.2,-3.42
A/EGD/1434,Q15059195,1662,56.695459,-2.858838
A/EGD/1435,Q1012047,1662,56.3194,-3.01155
A/EGD/1436,Q1012047,1662,56.3194,-3.01155
A/EGD/1437,Q1012047,1662,56.3194,-3.01155
A/EGD/1438,Q1012047,1662,56.3194,-3.01155
A/EGD/1439,Q1012047,1662,56.3194,-3.01155
A/EGD/1442,Q996509,1662,56.64305556,-2.89
A/EGD/1443,Q996509,1662,56.64305556,-2.89
A/EGD/1444,Q996509,1662,56.64305556,-2.89
A/EGD/1447,Q1011149,1662,55.886672,-2.156753
A/EGD/1448,Q1011149,1662,55.886672,-2.156753
A/EGD/1450,Q1020260,1662,55.86944444,-2.090555556
A/EGD/1453,Q1020260,1662,55.86944444,-2.090555556
A/EGD/1454,Q1020260,1662,55.86944444,-2.090555556
A/EGD/1458,Q7321735,1662,56.3648,-3.36614
A/EGD/1459,Q7321735,1662,56.3648,-3.36614
A/EGD/1460,Q980084,1662,57.58333333,-3.866666667
A/EGD/1461,Q7321735,1662,56.3648,-3.36614
A/EGD/1462,Q7321735,1662,56.3648,-3.36614
A/EGD/1463,Q7321735,1662,56.3648,-3.36614
A/EGD/1464,Q5459749,1662,56.3895,-3.09518
A/EGD/1465,Q1012047,1662,56.3194,-3.01155
A/EGD/1466,Q1012047,1662,56.3194,-3.01155
A/EGD/1467,Q3307907,1662,56.1667,-3.55
A/EGD/1468,Q3307907,1662,56.1667,-3.55
A/EGD/1469,Q3307907,1662,56.1667,-3.55
A/EGD/1470,Q3307907,1662,56.1667,-3.55
A/EGD/1471,Q3307907,1662,56.1667,-3.55
A/EGD/1472,Q3307907,1662,56.1667,-3.55
A/EGD/1473,Q3307907,1662,56.1667,-3.55
A/EGD/1474,Q3307907,1662,56.1667,-3.55
A/EGD/1475,Q3307907,1662,56.1667,-3.55
A/EGD/1476,Q3307907,1662,56.1667,-3.55
A/EGD/1478,Q5181780,1662,55.5,-2.5
A/EGD/1479,Q1020950,1662,55.912,-4.8735
A/EGD/148,Q1002133,1624,55.99833333,-2.522777778
A/EGD/1480,Q1020950,1662,55.912,-4.8735
A/EGD/1481,Q1020950,1662,55.912,-4.8735
A/EGD/1482,Q1020950,1662,55.912,-4.8735
A/EGD/1489,Q1011416,1662,57.59722222,-4.427777778
A/EGD/149,Q1002133,1619,55.99833333,-2.522777778
A/EGD/1491,Q1011416,1662,57.59722222,-4.427777778
A/EGD/1492,Q758623,1662,56.2932,-3.70614
A/EGD/1493,Q3776543,1662,56.3394,-3.5351
A/EGD/1494,Q3776543,1662,56.3394,-3.5351
A/EGD/1495,Q1012257,1662,56.3118,-3.58896
A/EGD/1496,Q1012257,1662,56.3118,-3.58896
A/EGD/1497,Q1012257,1662,56.3118,-3.58896
A/EGD/1498,Q1012257,1662,56.3118,-3.58896
A/EGD/1499,Q1012257,1662,56.3118,-3.58896
A/EGD/1500,Q758623,1662,56.2932,-3.70614
A/EGD/1501,Q758623,1662,56.2932,-3.70614
A/EGD/1502,Q758623,1662,56.2932,-3.70614
A/EGD/1504,Q758623,1662,56.2932,-3.70614
A/EGD/1505,Q758623,1662,56.2932,-3.70614
A/EGD/1506,Q1016169,1662,55.79388889,-4.863611111
A/EGD/1507,Q1016169,1662,55.79388889,-4.863611111
A/EGD/1508,Q1020950,1662,55.912,-4.8735
A/EGD/1509,Q1020950,1662,55.912,-4.8735
A/EGD/1511,Q1020950,1662,55.912,-4.8735
A/EGD/1531,Q6412432,1649,55.75,-5.03333
A/EGD/1537,Q758624,1662,56.2898,-3.23745
A/EGD/1538,Q1017204,1662,55.7194,-2.74855
A/EGD/154,Q37718,1629,55.93333333,-3.05
A/EGD/1541,Q1017204,1662,55.7194,-2.74855
A/EGD/1542,Q1017204,1662,55.7194,-2.74855
A/EGD/1543,Q1020220,1662,57.8118,-4.0567
A/EGD/1544,Q1985973,1662,57.5765,-3.81595
A/EGD/1545,Q217831,1662,55.95,-4.766666667
A/EGD/1546,Q980084,1662,57.58333333,-3.866666667
A/EGD/1547,Q980084,1662,57.58333333,-3.866666667
A/EGD/1550,Q1714424,1662,55.5667,-2.4667
A/EGD/1551,Q1714424,1662,55.5667,-2.4667
A/EGD/1552,Q1714424,1662,55.5667,-2.4667
A/EGD/1553,Q1714424,1662,55.5667,-2.4667
A/EGD/1554,Q160493,1662,57.48388889,-4.225833333
A/EGD/1555,Q160493,1662,57.48388889,-4.225833333
A/EGD/1556,Q160493,1662,57.48388889,-4.225833333
A/EGD/1557,Q160493,1662,57.48388889,-4.225833333
A/EGD/1558,Q160493,1662,57.48388889,-4.225833333
A/EGD/156,Q727520,1629,55.86666667,-3.066666667
A/EGD/1560,Q160493,1662,57.48388889,-4.225833333
A/EGD/1561,Q160493,1662,57.48388889,-4.225833333
A/EGD/1562,Q160493,1662,57.48388889,-4.225833333
A/EGD/1563,Q160493,1662,57.48388889,-4.225833333
A/EGD/1564,Q160493,1662,57.48388889,-4.225833333
A/EGD/1565,Q160493,1662,57.48388889,-4.225833333
A/EGD/1566,Q160493,1662,57.48388889,-4.225833333
A/EGD/1567,Q160493,1662,57.48388889,-4.225833333
A/EGD/1569,Q425611,1661,55.7784,-2.3426
A/EGD/158,Q23636661,1630,55.76497222,-2.011416667
A/EGD/1627,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1628,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1629,Q1016911,1649,55.97527778,-3.610555556
A/EGD/1630,Q1010381,1649,55.8021,-2.209
A/EGD/1631,Q1010381,1649,55.8021,-2.209
A/EGD/1632,Q1010381,1649,55.8021,-2.209
A/EGD/1633,Q1016925,1649,55.62055556,-2.818888889
A/EGD/1635,Q1016925,1649,55.62055556,-2.818888889
A/EGD/1636,Q1016925,1649,55.62055556,-2.818888889
A/EGD/1637,Q4946744,1649,55.8251,-3.0112
A/EGD/1638,Q4946744,1649,55.8251,-3.0112
A/EGD/1639,Q4946744,1649,55.8251,-3.0112
A/EGD/164,Q758623,1643,56.2932,-3.70614
A/EGD/1640,Q4946744,1649,55.8251,-3.0112
A/EGD/1643,Q1009902,1649,55.91,-2.89098
A/EGD/1644,Q1009902,1649,55.91,-2.89098
A/EGD/1645,Q1009902,1649,55.91,-2.89098
A/EGD/1646,Q1009902,1649,55.91,-2.89098
A/EGD/1648,Q160493,1662,57.48388889,-4.225833333
A/EGD/1649,Q160493,1662,57.48388889,-4.225833333
A/EGD/165,Q781885,1643,56.2,-3.42
A/EGD/1650,Q160493,1662,57.48388889,-4.225833333
A/EGD/1651,Q160493,1662,57.48388889,-4.225833333
A/EGD/1652,Q160493,1662,57.48388889,-4.225833333
A/EGD/1653,Q160493,1662,57.48388889,-4.225833333
A/EGD/1654,Q160493,1662,57.48388889,-4.225833333
A/EGD/1655,Q160493,1662,57.48388889,-4.225833333
A/EGD/1656,Q160493,1662,57.48388889,-4.225833333
A/EGD/1657,Q160493,1662,57.48388889,-4.225833333
A/EGD/1658,Q160493,1662,57.48388889,-4.225833333
A/EGD/1659,Q160493,1662,57.48388889,-4.225833333
A/EGD/166,Q758623,1643,56.2932,-3.70614
A/EGD/1660,Q160493,1662,57.48388889,-4.225833333
A/EGD/1663,Q3307907,1662,56.1667,-3.55
A/EGD/1664,Q3307907,1662,56.1667,-3.55
A/EGD/1665,Q6060004,1662,56.5856,-2.89705
A/EGD/1666,Q1016169,1662,55.79388889,-4.863611111
A/EGD/1668,Q1016169,1662,55.79388889,-4.863611111
A/EGD/1669,Q1016169,1662,55.79388889,-4.863611111
A/EGD/167,Q639666,1643,56.37361111,-3.843055556
A/EGD/1670,Q1020950,1662,55.912,-4.8735
A/EGD/1671,Q1020950,1662,55.912,-4.8735
A/EGD/1672,Q1020950,1662,55.912,-4.8735
A/EGD/1673,Q1020950,1662,55.912,-4.8735
A/EGD/1674,Q1020950,1662,55.912,-4.8735
A/EGD/1675,Q1020950,1662,55.912,-4.8735
A/EGD/1676,Q1012390,1662,57.6816,-4.03701
A/EGD/1677,Q1012390,1662,57.6816,-4.03701
A/EGD/1678,Q1844238,1662,56.725,-2.99188
A/EGD/168,Q781885,1643,56.2,-3.42
A/EGD/1682,Q3307907,1662,56.1667,-3.55
A/EGD/1683,Q3307907,1662,56.1667,-3.55
A/EGD/1684,Q3307907,1662,56.1667,-3.55
A/EGD/1685,Q3307907,1662,56.1667,-3.55
A/EGD/1686,Q3307907,1662,56.1667,-3.55
A/EGD/1687,Q3307907,1662,56.1667,-3.55
A/EGD/1688,Q3307907,1662,56.1667,-3.55
A/EGD/1689,Q3307907,1662,56.1667,-3.55
A/EGD/1691,Q3307907,1662,56.1667,-3.55
A/EGD/1692,Q3307907,1662,56.1667,-3.55
A/EGD/1693,Q3307907,1662,56.1667,-3.55
A/EGD/1694,Q3307907,1662,56.1667,-3.55
A/EGD/1695,Q3307907,1662,56.1667,-3.55
A/EGD/1696,Q996509,1662,56.64305556,-2.89
A/EGD/1697,Q3307907,1662,56.1667,-3.55
A/EGD/1698,Q996509,1661,56.64305556,-2.89
A/EGD/1699,Q996509,1661,56.64305556,-2.89
A/EGD/17,Q654216,1570,55.46388889,-4.627777778
A/EGD/1702,Q3995788,1666,56.05,-3.55
A/EGD/1704,Q3995788,1666,56.05,-3.55
A/EGD/1705,Q3995788,1666,56.05,-3.55
A/EGD/1706,Q3995788,1666,56.05,-3.55
A/EGD/1707,Q3995788,1666,56.05,-3.55
A/EGD/1708,Q3995788,1666,56.05,-3.55
A/EGD/1709,Q3995788,1666,56.05,-3.55
A/EGD/1710,Q425611,1669,55.7784,-2.3426
A/EGD/1716,Q2750114,1669,56.82,-5.696
A/EGD/1717,Q2750114,1669,56.82,-5.696
A/EGD/1718,Q123709,1669,56.464,-2.97
A/EGD/1719,Q1002124,1670,55.6749,-3.77702
A/EGD/1720,Q1014090,1673,60.13333333,-1.266666667
A/EGD/1721,Q1014090,1673,60.13333333,-1.266666667
A/EGD/1724,Q1002133,1613,55.99833333,-2.522777778
A/EGD/1725,Q1002133,1613,55.99833333,-2.522777778
A/EGD/1726,Q425611,1615,55.7784,-2.3426
A/EGD/1727,Q7225717,1677,55.8247,-4.3524
A/EGD/1729,Q7225723,1677,55.8218,-4.29
A/EGD/1730,Q7225723,1677,55.8218,-4.29
A/EGD/1731,Q7225723,1677,55.8218,-4.29
A/EGD/1732,Q7225723,1676,55.8218,-4.29
A/EGD/1735,Q5315758,1677,55.9333,-4.41667
A/EGD/1739,Q182923,1677,56.11944444,-3.935833333
A/EGD/1740,Q182923,1677,56.11944444,-3.935833333
A/EGD/1741,Q182923,1677,56.11944444,-3.935833333
A/EGD/1742,Q182923,1677,56.11944444,-3.935833333
A/EGD/1744,Q7242055,1678,55.9597,-2.961
A/EGD/1745,Q7242055,1678,55.9597,-2.961
A/EGD/1747,Q2020376,1678,55.8833,-3.11667
A/EGD/1748,Q2020376,1678,55.8833,-3.11667
A/EGD/1749,Q2020376,1678,55.8833,-3.11667
A/EGD/175,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1750,Q2020376,1678,55.8833,-3.11667
A/EGD/1752,Q654216,1682,55.46388889,-4.627777778
A/EGD/1753,Q1002133,1679,55.99833333,-2.522777778
A/EGD/1754,Q160493,1695,57.48388889,-4.225833333
A/EGD/1755,Q160493,1695,57.48388889,-4.225833333
A/EGD/1756,Q1010175,1697,55.9005,-4.46234
A/EGD/176,Q211950,1649,56.07138889,-3.461666667
A/EGD/1760,Q615693,1697,55.86666667,-4.366666667
A/EGD/1761,Q217831,1696,55.95,-4.766666667
A/EGD/1762,Q3797631,1697,55.8833,-4.41667
A/EGD/1763,Q217831,1697,55.95,-4.766666667
A/EGD/1764,Q217831,1687,55.95,-4.766666667
A/EGD/1767,Q1011387,1698,54.81666667,-4.033333333
A/EGD/177,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1776,Q1011416,1699,57.59722222,-4.427777778
A/EGD/1777,Q1011416,1699,57.59722222,-4.427777778
A/EGD/1779,Q160493,1704,57.48388889,-4.225833333
A/EGD/178,Q211950,1649,56.07138889,-3.461666667
A/EGD/1780,Q160493,1704,57.48388889,-4.225833333
A/EGD/1783,Q1011603,1662,56.66921111,-3.0051
A/EGD/1784,Q1011521,1649,56.05,-3.233333333
A/EGD/1785,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1786,Q5940145,1649,55.8544,-2.86735
A/EGD/1787,Q138873,1649,57.693,-2.005
A/EGD/1789,Q5577328,1649,55.9167,-3.33333
A/EGD/179,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1790,Q996509,1650,56.64305556,-2.89
A/EGD/1791,Q1011507,1649,55.65,-3.18
A/EGD/1797,Q1016738,1642,57.539,-2.46114
A/EGD/1799,Q987782,1650,57.341,-2.61302
A/EGD/18,Q2179797,1576,55.8014,8.4936
A/EGD/180,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1801,Q1002133,1650,55.99833333,-2.522777778
A/EGD/1802,Q1002133,1650,55.99833333,-2.522777778
A/EGD/1803,Q654216,1650,55.46388889,-4.627777778
A/EGD/1804,Q1018756,1650,55.6352,-4.7896
A/EGD/1805,Q1018756,1650,55.6352,-4.7896
A/EGD/1807,Q6548286,1650,55.512,-2.595
A/EGD/1809,Q211950,1650,56.07138889,-3.461666667
A/EGD/181,Q1010422,1649,56.03333333,-3.383333333
A/EGD/1810,Q654216,1650,55.46388889,-4.627777778
A/EGD/1813,Q1011603,1650,56.66921111,-3.0051
A/EGD/1814,Q5468100,1650,56.8729,-2.41175
A/EGD/1819,Q45848,1650,56.73,-2.655277778
A/EGD/182,Q1010422,1649,56.03333333,-3.383333333
